native_pipe_id,material_original,install_year_original,shape_length,diameter,usage_status,soil_ph,mean_low_temp,soil_moisture_index,abandoned,material,install_year,material_original_encode,material_encode,native_pipe_id_encode,install_year_time_stamp,asset_id
WM11075-L,CIP,S5.4,137.96090891836502,8.0,True,7.534487748062071,5.657962065613606,4.118905490005685,False,CAS,1929-04-01,1,1,6802,-1286064000.0,6359
WM01847-D,DUC(G),H1.2,187.50291125549847,10.0,True,6.775878922842234,4.602261916198213,3.9894453171130415,False,DIP,1988-02-01,2,2,1127,570672000.0,6360
WM02995-C,CIP,S34.2,276.23863651308784,4.0,True,7.09222098982907,4.170472603150106,7.128716865753455,False,CAS,1958-02-01,1,1,1798,-376012800.0,6361
WM07856-D,DUC(G),H18.5,142.91109240948572,8.0,True,6.810214850392305,6.7903128224517655,8.52133697700617,False,DIP,2005-05-01,2,2,4794,1114905600.0,6362
WM05004-C,CIP,S10.4,295.8324189865234,10.0,True,4.417184013832073,5.453084942080202,3.3005270576439987,False,CAS,1934-04-01,1,1,2999,-1128297600.0,6363
WM14670-A,PVC,H3.1,293.81769960802194,6.0,True,6.1602732396060045,7.364136431478685,2.0228496443909143,False,PVC,1990-01-01,4,3,8983,631152000.0,6364
WM06686-D,DUC(G),S43.9,70.5513724302582,10.0,True,6.9685949637877735,5.862076227683968,8.317947522920095,False,DIP,1967-09-01,2,2,4057,-73699200.0,6365
WM09334-D,DUC(K),,323.81742925594153,8.0,False,6.140798469189724,7.025872851494344,6.844442042283676,True,DIP,1971-01-01,3,2,5732,31536000.0,6366
WM13996-C,CIP,S21.7,590.3982413237973,80.0,True,7.407498522357067,4.914465042145102,3.194577697009728,False,CAS,1945-07-01,1,1,8576,-773280000.0,6367
WM01568-P,PVC,H7.11,161.74505476591003,12.0,True,7.546483280913234,6.037820092778013,2.8227979260070506,False,PVC,1994-11-01,4,3,970,783648000.0,6368
WM13840-A,ACON,S17.12,182.35990596159536,10.0,True,7.126973994657299,6.62691614443342,6.996535070999614,False,AC,1941-12-01,0,0,8473,-886291200.0,6369
WM02969-D,DUC(K),S52.8,278.64283950471145,6.0,True,6.4347879795939065,8.282086580522716,2.7770515164775094,False,DIP,1976-08-01,3,2,1786,207705600.0,6370
WM10812-C,CIP,T14.8,4.226014073377883,10.0,True,7.181153981126044,6.657982377473596,3.598233112099856,False,CAS,1924-08-01,1,1,6647,-1433289600.0,6371
WM02888-C,CIP,S16.11,246.14939201361267,10.0,True,7.028931373832669,6.162354519768828,8.364485755086584,False,CAS,1940-11-01,1,1,1749,-920419200.0,6372
WM10764-D,DUC(K),S49.10,43.49698130955949,6.0,True,6.195422419266348,7.779440002282215,3.567384063007806,False,DIP,1973-10-01,3,2,6610,118281600.0,6373
WM12451-A,CIP,S12.5,70.18950332892564,10.0,True,7.199374355069682,4.988523924560469,2.8167349871365714,False,CAS,1936-05-01,1,1,7622,-1062547200.0,6374
WM12765-C,CIP,S14.3,682.0776819206949,6.0,True,6.658281049283522,5.078850568532747,7.28204847494207,False,CAS,1938-03-01,1,1,7819,-1004745600.0,6375
WM02486-C,CIP,S2.4,66.79667142386461,6.0,True,7.254807360900446,6.381360139759996,6.949359721345665,False,CAS,1926-04-01,1,1,1486,-1380758400.0,6376
WM02073-A,ACON,S35.7,61.354040318539774,10.0,True,6.682120994330628,2.953120749996192,6.372282380925483,False,AC,1959-07-01,0,0,1260,-331516800.0,6377
WM01275-P,PVC,S45.11,430.9876405235045,14.0,False,6.683285769699894,6.89294054068871,3.5519879156192493,True,PVC,1969-11-01,4,3,790,-5270400.0,6378
WM09908-P,PVC,H15.1,140.3904347257121,12.0,True,7.92497155839504,5.623337299320241,7.678015585517761,False,PVC,2002-01-01,4,3,6102,1009843200.0,6379
WM11150-D,DUC(G),H22.11,77.23651572145172,4.0,True,7.860814272651703,5.111748413986105,8.15921779880993,False,DIP,2009-11-01,2,2,6851,1257033600.0,6380
WM08319-D,DUC(G),S52.11,303.7308298548596,8.0,True,8.703769078954839,6.85300857449464,6.831618909334464,False,DIP,1976-11-01,2,2,5077,215654400.0,6381
WM06005-A,ACON,S20.9,46.2789036558097,8.0,True,4.963939738995734,4.263674044958591,3.875660841165565,False,AC,1944-09-01,0,0,3613,-799459200.0,6382
WM08661-D,DUC(K),S63.8,36.49282790354482,4.0,True,7.193900474173868,6.9481132885277015,5.148114167129682,False,DIP,1987-08-01,3,2,5312,554774400.0,6383
WM11210-C,CIP,S23.7,173.64087456643028,12.0,True,5.979905722775261,6.717258656646062,7.3791582295390175,False,CAS,1947-07-01,1,1,6889,-710208000.0,6384
WM11533-L,CIP,T13.4,871.3768117039508,8.0,True,6.761490988497653,4.650634334667618,1.9548920548958264,False,CAS,1923-04-01,1,1,7065,-1475452800.0,6385
WM06276-C,CIP,S4.6,215.15677219822828,10.0,True,6.838814851505362,3.820751116719363,6.564357057780854,False,CAS,1928-06-01,1,1,3777,-1312329600.0,6386
WM05517-D,DUC(K),H18.10,378.5211592199848,4.0,True,6.956693105106146,3.138120105273752,1.927996557356104,False,DIP,2005-10-01,3,2,3312,1128124800.0,6387
WM07372-C,CIP,S27.3,97.95915914123908,4.0,True,7.620746296878756,7.533822293696248,2.662275957339552,False,CAS,1951-03-01,1,1,4486,-594518400.0,6388
WM06382-C,CIP,S34.8,397.00882731866295,8.0,True,6.467656267805466,6.639621067736448,3.464963110746557,False,CAS,1958-08-01,1,1,3851,-360374400.0,6389
WM05020-D,DUC(G),S56.1,53.0948954253181,12.0,True,6.46900375608418,4.748161468146573,7.69074044197132,False,DIP,1980-01-01,2,2,3012,315532800.0,6390
WM13429-D,DUC(K),H14.11,351.9309293559563,10.0,True,7.735478731033843,6.995696796102594,3.0622586193058803,False,DIP,2001-11-01,3,2,8196,1004572800.0,6391
WM09147-C,CIP,S19.12,297.2687467796495,8.0,True,7.602880254503348,7.150529736479147,2.7438358349244765,False,CAS,1943-12-01,1,1,5609,-823219200.0,6392
WM06452-C,CIP,T3.7,97.60907537810272,6.0,True,6.449625759586938,5.123021899084844,6.926836601212795,False,CAS,1913-07-01,1,1,3892,-1783123200.0,6393
WM10509-P,PVC,S49.8,20.38596888539905,8.0,True,6.317576537716511,5.920242236179499,3.4276922362962567,False,PVC,1973-08-01,4,3,6481,113011200.0,6394
WM02221-C,CIP,S4.12,22.75246791208337,12.0,True,4.9870743672577165,5.693830405698376,3.434508952625252,False,CAS,1928-12-01,1,1,1339,-1296518400.0,6395
WM14659-A,ACON,S24.1,618.8250232955179,6.0,True,8.34805672562002,5.7411951469097735,7.523422512122839,False,AC,1948-01-01,0,0,8977,-694310400.0,6396
WM02902-S,PVC,S58.2,156.5704740181318,64.0,True,6.306510482648876,8.507790411253648,3.9332922823516063,False,PVC,1982-02-01,4,3,1755,381369600.0,6397
WM03005-C,CIP,S39.5,85.43333100205928,12.0,True,7.119313648073635,3.693337936484856,8.163695515412378,False,CAS,1963-05-01,1,1,1802,-210556800.0,6398
WM08546-C,CIP,T10.11,274.6598769645934,12.0,False,8.195393067889855,3.9870540140085424,3.915067297625732,True,CAS,1920-11-01,1,1,5233,-1551571200.0,6399
WM13610-C,CIP,S41.1,62.54769546418538,6.0,False,6.909481325796488,7.586958517321507,7.214726535653967,True,CAS,1965-01-01,1,1,8323,-157766400.0,6400
WM02524-D,DUC(K),H9.9,41.78379169711843,10.0,True,9.475606837555562,5.6188475773316044,6.607808402739192,False,DIP,1996-09-01,3,2,1516,841536000.0,6401
WM06103-A,ACON,S33.1,214.5722625472553,4.0,True,6.532813030579752,4.092952524271646,5.420258125917833,False,AC,1957-01-01,0,0,3671,-410227200.0,6402
WM13574-P,PVC,H14.4,152.77085151967913,8.0,True,6.0138278081319685,4.594887036183356,5.6194747019876905,False,PVC,2001-04-01,4,3,8301,986083200.0,6403
WM08055-C,CIP,S5.4,666.725456095206,6.0,True,6.292062923281378,5.518716626351347,5.493545332931877,False,CAS,1929-04-01,1,1,4911,-1286064000.0,6404
WM01927-D,DUC(G),S34.9,55.94842301729659,6.0,True,6.573260316387441,5.594725180853258,2.433200504672343,False,DIP,1958-09-01,2,2,1170,-357696000.0,6405
WM00482-C,CIP,T11.12,285.73433315526927,10.0,False,6.30895987194723,7.680586153613798,2.253055241926243,True,CAS,1921-12-01,1,1,313,-1517443200.0,6406
WM07736-C,CIP,S36.5,87.97765428997809,10.0,True,5.509835155020415,6.102890411231322,8.166946100639391,False,CAS,1960-05-01,1,1,4727,-305164800.0,6407
WM12268-C,CIP,T3.2,587.5966618717721,80.0,True,7.289884563641192,5.1965228933392815,2.614650477193844,False,CAS,1913-02-01,1,1,7505,-1796083200.0,6408
WM05391-C,CIP,S28.9,96.63748906845284,6.0,True,6.482876726128519,7.526426821551542,5.96335209991316,False,CAS,1952-09-01,1,1,3234,-546998400.0,6409
WM05542-P,PVC,H24.10,438.3054917757254,6.0,True,6.702492158226149,5.908153465356378,3.4158138737891046,False,PVC,2011-10-01,4,3,3328,1317427200.0,6410
WM02784-C,CIP,S16.7,12.469636225156137,16.0,True,7.950417666365237,6.743655892448772,2.907673864694179,False,CAS,1940-07-01,1,1,1685,-931046400.0,6411
WM09090-C,CIP,S3.9,68.91089650262438,10.0,True,5.811691265453417,5.815531080016076,2.970326791383725,False,CAS,1927-09-01,1,1,5577,-1336003200.0,6412
WM09696-P,PVC,S38.10,226.6594949446153,10.0,True,7.454665709572738,6.476140871026766,2.827606983548827,False,PVC,1962-10-01,4,3,5963,-228873600.0,6413
WM11630-P,PVC,H9.10,24.455637547587685,8.0,True,7.154251258162902,5.987188787669001,3.362387477620284,False,PVC,1996-10-01,4,3,7127,844128000.0,6414
WM09192-C,CIP,T9.1,5.690421270322986,8.0,True,6.725927822545647,6.889386881887069,1.6739072318883093,False,CAS,1919-01-01,1,1,5647,-1609459200.0,6415
WM08620-A,ACON,S23.4,32.296646408074594,12.0,True,5.917240926947692,7.68538779328888,6.546595368650505,False,AC,1947-04-01,0,0,5287,-718070400.0,6416
WM01325-L,PVC,H5.10,30.58821606361744,8.0,True,7.152737803737083,5.21986862832505,7.258365291035571,False,PVC,1992-10-01,4,3,826,717897600.0,6417
WM08917-C,CIP,S15.12,76.30093316274724,4.0,True,7.68796170538965,7.572766358328454,8.646791620397243,False,CAS,1939-12-01,1,1,5462,-949449600.0,6418
WM07316-P,PVC,S50.10,350.9814763934846,8.0,True,6.0366903513299786,4.87072853654725,3.096279726363768,False,PVC,1974-10-01,4,3,4455,149817600.0,6419
WM10044-P,PVC,H3.4,618.6260478571639,6.0,True,7.73365869734435,7.402251103307111,8.0676580496627,False,PVC,1990-04-01,4,3,6197,638928000.0,6420
WM14380-A,ACON,S39.8,210.3347961961481,8.0,True,6.91400950159361,5.183031246107885,8.91180121930052,False,AC,1963-08-01,0,0,8809,-202608000.0,6421
WM13143-A,ACON,S40.3,63.609323971686536,6.0,True,6.828985654802732,6.7794606207882575,2.9948458438099053,False,AC,1964-03-01,0,0,8023,-184204800.0,6422
WM11027-C,CIP,S6.6,147.54826577484346,4.0,True,6.542476566072814,6.232388088539338,3.5618028349926605,False,CAS,1930-06-01,1,1,6773,-1249257600.0,6423
WM11784-P,PVC,H13.4,769.7341295234801,8.0,True,6.528087714802704,8.222748666260756,2.596040384630572,False,PVC,2000-04-01,4,3,7221,954547200.0,6424
WM00967-C,CIP,S36.8,210.51850816901424,4.0,True,7.918394172281358,6.564981868805471,2.2976725246058773,False,CAS,1960-08-01,1,1,605,-297216000.0,6425
WM02460-P,PVC,H8.12,146.42037094007537,6.0,True,6.95854242471488,2.4704820640249894,9.07657071370932,False,PVC,1995-12-01,4,3,1473,817776000.0,6426
WM00166-P,PVC,S50.5,47.528919200689415,4.0,True,6.250794218667308,6.42427997519643,5.908601987195674,False,PVC,1974-05-01,4,3,125,136598400.0,6427
WM09278-D,PVC,H4.4,97.22853934286104,6.0,True,7.413807399542757,8.365767220526283,2.715659366275488,False,PVC,1991-04-01,4,3,5699,670464000.0,6428
WM04355-P,PVC,H8.7,130.23423242076387,4.0,True,6.885549678862746,2.9460759425042595,2.8410401916187107,False,PVC,1995-07-01,4,3,2598,804556800.0,6429
WM05497-C,CIP,S36.4,415.9304992518082,12.0,True,6.198103450648681,8.00060257514034,3.5178745961117626,False,CAS,1960-04-01,1,1,3297,-307756800.0,6430
WM10689-D,DUC(G),H1.3,85.48918949290965,6.0,True,6.637793254483736,6.950369627192706,2.673780154091459,False,DIP,1988-03-01,2,2,6572,573177600.0,6431
WM01487-S,DUC(G),H4.6,268.16404720888386,6.0,True,7.273693058188916,5.874544189401004,8.368545148104047,False,DIP,1991-06-01,2,2,927,675734400.0,6432
WM07077-C,CIP,S24.4,305.07010409629584,6.0,True,6.515264126040111,6.279099086180573,8.679355036048362,False,CAS,1948-04-01,1,1,4305,-686448000.0,6433
WM04720-D,DUC(G),H14.4,452.4878540655554,8.0,True,6.823971875401903,7.282648266370739,6.539916043487962,False,DIP,2001-04-01,2,2,2832,986083200.0,6434
WM14197-C,CIP,S21.8,91.26411254005508,12.0,True,7.227230032944846,4.540856767806184,6.812470678112283,False,CAS,1945-08-01,1,1,8702,-770601600.0,6435
WM07379-C,CIP,S15.2,170.476958808591,6.0,True,7.189768249013695,6.836033049961937,3.093179674376529,False,CAS,1939-02-01,1,1,4493,-975628800.0,6436
WM06976-P,PVC,S34.7,405.5778464291361,8.0,True,6.086100979277449,6.78158639933506,6.807283607852395,False,PVC,1958-07-01,4,3,4231,-363052800.0,6437
WM13933-C,CIP,S2.4,787.7053719885807,80.0,True,5.120596762000481,6.905311853912745,6.2909829734778535,False,CAS,1926-04-01,1,1,8537,-1380758400.0,6438
WM07496-A,ACON,S44.2,39.93535775258351,12.0,True,5.917472386606707,5.543215620297923,8.718134091673578,False,AC,1968-02-01,0,0,4561,-60480000.0,6439
WM12456-C,CIP,S15.3,250.02710606123583,4.0,True,6.669511616912879,6.219326018445547,2.6091089933181206,False,CAS,1939-03-01,1,1,7627,-973209600.0,6440
WM03564-A,ACON,S20.11,46.65487685041444,4.0,True,7.374900666906505,7.92850689926716,2.213664180475501,False,AC,1944-11-01,0,0,2112,-794188800.0,6441
WM08036-P,PVC,S59.7,544.7375647681474,8.0,True,8.229794852413844,8.090971560407953,2.558802037987073,False,PVC,1983-07-01,4,3,4900,425865600.0,6442
WM00749-C,CIP,S12.1,383.6360742493416,6.0,True,8.085509686124194,8.867518680665409,6.887730452709266,False,CAS,1936-01-01,1,1,479,-1073001600.0,6443
WM12239-P,PVC,S51.4,49.80338734314137,6.0,False,7.075006371514029,6.4170566127600095,8.444991492835836,True,PVC,1975-04-01,4,3,7484,165542400.0,6444
WM05210-C,CIP,S32.1,164.15638212606427,4.0,True,7.371119089603986,2.07593868472674,6.591725780321241,False,CAS,1956-01-01,1,1,3120,-441849600.0,6445
WM13057-P,PVC,S22.2,5.018365545547567,14.0,True,6.373529036630242,5.658629317761689,6.919668805938884,False,PVC,1946-02-01,4,3,7981,-754704000.0,6446
WM06015-C,CIP,S4.10,382.77778360558295,8.0,True,7.133146952094686,6.605728361046799,3.634653100302484,False,CAS,1928-10-01,1,1,3618,-1301788800.0,6447
WM12448-S,STW,S59.6,571.754711436668,80.0,True,8.35132696825168,5.306983021264282,3.050366915940813,False,SP,1983-06-01,6,4,7621,423273600.0,6448
WM00959-C,CIP,S23.2,232.7475889784182,14.0,True,7.060987614688437,7.849918587004205,2.421028406354422,False,CAS,1947-02-01,1,1,598,-723168000.0,6449
WM04692-D,DUC(K),S60.4,138.8078055130245,6.0,True,7.115740069133474,6.087155029204008,2.747454513192493,False,DIP,1984-04-01,3,2,2814,449625600.0,6450
WM00654-C,CIP,S19.3,103.80337099862663,10.0,True,6.833175742429248,3.758984513247529,6.268962656541242,False,CAS,1943-03-01,1,1,412,-846979200.0,6451
WM07558-D,DUC(K),S63.7,62.749778157420224,10.0,True,7.005666103893748,7.443920507219229,9.604508889596088,False,DIP,1987-07-01,3,2,4607,552096000.0,6452
WM04065-C,CIP,S8.11,291.2182159107469,14.0,True,6.851231177264287,4.371191252072775,2.000771565579449,False,CAS,1932-11-01,1,1,2437,-1172880000.0,6453
WM11952-C,CIP,S17.1,303.39462410404667,8.0,False,6.87114864776535,4.49976624398434,6.257829274253091,True,CAS,1941-01-01,1,1,7323,-915148800.0,6454
WM02922-A,ACON,S38.5,109.7454869038047,10.0,True,7.742964272195461,6.215514535372253,7.787582944820247,False,AC,1962-05-01,0,0,1763,-242092800.0,6455
WM00803-C,CIP,S20.8,35.26383358619205,24.0,True,6.5959626060471805,5.878776877789826,5.847531335516692,False,CAS,1944-08-01,1,1,504,-802137600.0,6456
WM06198-P,PVC,H6.12,10.492561758066586,4.0,True,6.408577503598099,7.150849519475305,3.2981061865550494,False,PVC,1993-12-01,4,3,3732,754704000.0,6457
WM02027-C,CIP,S20.6,27.712638924262137,10.0,True,6.966818113893477,4.733060535697517,6.353116026283465,False,CAS,1944-06-01,1,1,1225,-807408000.0,6458
WM14515-D,DUC(K),S43.2,83.69773401402927,6.0,True,7.152600885250348,5.949872443441035,7.856077903906925,False,DIP,1967-02-01,3,2,8899,-92016000.0,6459
WM02887-D,DUC(K),H7.12,7.238846178202948,8.0,True,7.866464591074163,5.54513810887307,2.047331251005165,False,DIP,1994-12-01,3,2,1748,786240000.0,6460
WM03059-C,CIP,S26.11,568.9565273374246,80.0,True,6.324269909934473,6.515257013400855,7.527317958136311,False,CAS,1950-11-01,1,1,1831,-604886400.0,6461
WM07194-C,CIP,S12.4,338.62047828841605,10.0,True,6.735064736640623,6.674309202972327,3.698838470645975,False,CAS,1936-04-01,1,1,4375,-1065139200.0,6462
WM06964-C,CIP,S17.1,43.82755918009207,12.0,True,5.816283414924563,8.676493371820738,1.6497432719233365,False,CAS,1941-01-01,1,1,4220,-915148800.0,6463
WM07050-A,ACON,S33.6,105.91832164236985,8.0,True,7.745233135525847,7.358920354638793,1.981853601545181,False,AC,1957-06-01,0,0,4284,-397180800.0,6464
WM07518-P,PVC,H20.3,49.56440418810962,6.0,True,7.087519976821497,5.697867165855585,4.405113268932495,False,PVC,2007-03-01,4,3,4579,1172707200.0,6465
WM14736-P,PVC,H6.8,20.291336011920063,14.0,True,8.256167140262349,8.732092985075614,1.4563536017702734,False,PVC,1993-08-01,4,3,9021,744163200.0,6466
WM06438-C,CIP,S22.7,338.030494743296,10.0,True,7.590849383667633,4.932842162786791,8.031806100544706,False,CAS,1946-07-01,1,1,3885,-741744000.0,6467
WM01325-A,ACON,S10.11,348.5461074538325,8.0,True,6.529811013195725,2.4553826869377984,2.3572804285059528,False,AC,1934-11-01,0,0,825,-1109808000.0,6468
WM08146-P,PVC,H21.6,246.38530386862112,6.0,True,5.911517311835826,5.561801692635193,3.401517303752179,False,PVC,2008-06-01,4,3,4964,1212278400.0,6469
WM07169-D,DUC(G),S61.5,183.68907226585725,10.0,True,6.529546069209843,7.37210089704345,6.168239370841923,False,DIP,1985-05-01,2,2,4357,483753600.0,6470
WM11046-D,DUC(K),H1.10,0.0440779818745795,10.0,True,6.354680842369847,3.2840121274305942,8.111730296887801,False,DIP,1988-10-01,3,2,6785,591667200.0,6471
WM10407-A,ACON,S19.11,222.63861902400825,4.0,True,7.512370600696758,6.92916432082726,2.9245973372728526,False,AC,1943-11-01,0,0,6423,-825811200.0,6472
WM11974-A,ACON,S35.11,369.9598929176064,8.0,True,7.299055489300199,6.889377106747564,2.946322455835608,False,AC,1959-11-01,0,0,7338,-320889600.0,6473
WM02445-C,CIP,S7.11,50.81348888108914,10.0,True,6.362981391974413,9.09620821732955,6.733514082322916,False,CAS,1931-11-01,1,1,1460,-1204502400.0,6474
WM01287-D,DUC(G),S46.6,13.79032959214237,6.0,True,7.118922159058593,3.484433906960356,3.806316227699333,False,DIP,1970-06-01,2,2,801,13046400.0,6475
WM14792-D,DUC(G),H13.10,219.6678322407461,16.0,False,6.420914141236925,5.555774487069155,3.850086909499384,True,DIP,2000-10-01,2,2,9054,970358400.0,6476
WM03015-D,DUC(G),H2.12,232.5272117981658,8.0,True,5.568232990611161,3.915148237971426,2.625467693279078,False,DIP,1989-12-01,2,2,1807,628473600.0,6477
WM08444-D,DUC(K),S45.6,640.0822080144717,6.0,True,7.3510435279262065,7.605113792647619,8.531343041316514,False,DIP,1969-06-01,3,2,5152,-18489600.0,6478
WM08495-C,CIP,S21.1,132.91618672099867,8.0,True,7.147262669793536,7.872385042003434,6.704307887230046,False,CAS,1945-01-01,1,1,5193,-788918400.0,6479
WM05707-A,ACON,S39.8,47.58490253605123,14.0,True,6.398011198171496,6.91248455599,3.047291810815503,False,AC,1963-08-01,0,0,3446,-202608000.0,6480
WM04618-C,CIP,S12.1,228.6506158390912,4.0,True,6.499746210845915,1.6855155881938833,3.470396582435272,False,CAS,1936-01-01,1,1,2763,-1073001600.0,6481
WM04427-P,PVC,H11.1,13.999318518275686,4.0,True,7.918019351905499,6.065879627299075,6.493690155196113,False,PVC,1998-01-01,4,3,2648,883612800.0,6482
WM05502-A,ACON,S48.3,250.3826941427033,6.0,True,6.315139895032228,6.9975128581880535,5.277883926620687,False,AC,1972-03-01,0,0,3302,68256000.0,6483
WM11608-C,CIP,T11.12,1.5302590714927646,14.0,True,6.390507891125024,7.379157516442711,3.0509091687127565,False,CAS,1921-12-01,1,1,7113,-1517443200.0,6484
WM11179-P,PVC,S57.9,106.50078953509365,4.0,True,6.083310015185911,5.6310320085136505,3.921225091756731,False,PVC,1981-09-01,4,3,6871,368150400.0,6485
WM09426-D,DUC(G),H27.7,377.5074824143449,8.0,True,7.669187787592063,5.935112100898438,7.679149508911471,False,DIP,2014-07-01,2,2,5790,1404172800.0,6486
WM07030-D,DUC(G),H19.12,256.97045204423193,10.0,True,6.808634565435983,8.205256253515818,0.9726940768488288,False,DIP,2006-12-01,2,2,4268,1164931200.0,6487
WM14854-C,CIP,S32.1,789.6099460664554,6.0,True,7.143577064713061,5.1821316534912825,6.137271747761526,False,CAS,1956-01-01,1,1,9086,-441849600.0,6488
WM03178-C,CIP,S30.10,373.13820147743536,10.0,True,8.417647245093981,7.785599168308668,7.195047802695583,False,CAS,1954-10-01,1,1,1898,-481334400.0,6489
WM14501-C,CIP,S28.2,511.9333540728694,6.0,True,7.408535767459882,3.0738521601576,3.225706646511627,False,CAS,1952-02-01,1,1,8888,-565401600.0,6490
WM02658-D,DUC(K),H17.8,62.35359096802858,16.0,True,8.149455316755956,6.293016734765206,5.835288694628368,False,DIP,2004-08-01,3,2,1608,1091318400.0,6491
WM01260-C,PVC,H21.9,517.1428240650785,16.0,True,5.927181559629387,3.755611777222176,6.048151769940311,False,PVC,2008-09-01,4,3,779,1220227200.0,6492
WM03484-A,DUC(K),H10.3,93.09371046341404,14.0,True,7.214235997117626,7.91219187017395,2.9943375123213074,False,DIP,1997-03-01,3,2,2065,857174400.0,6493
WM07705-C,CIP,S12.10,43.84701025855611,4.0,True,7.803662700941634,3.1952973335857155,2.7720079623512315,False,CAS,1936-10-01,1,1,4702,-1049328000.0,6494
WM04775-D,DUC(K),,9.637222951707372,8.0,True,6.457794731625281,5.4409094275982985,7.887518746428825,False,DIP,2016-08-01,3,2,2863,1470009600.0,6495
WM11142-D,DUC(G),S51.6,151.72850943116646,6.0,True,7.677857608128482,5.564019621868073,2.9194490074205794,False,DIP,1975-06-01,2,2,6846,170812800.0,6496
WM05726-C,CIP,,26.90519193869113,10.0,True,5.838554797366812,5.153293401273514,7.319509063945764,False,CAS,1933-07-01,1,1,3461,-1151971200.0,6497
WM02357-A,ACON,S54.9,191.48754302556333,10.0,True,6.13630334959374,8.84828359730825,8.124834095641752,False,AC,1978-09-01,0,0,1414,273456000.0,6498
WM08819-C,CIP,S42.4,319.8149092550666,8.0,True,6.949732390175628,5.051820393730738,3.970282505855459,False,CAS,1966-04-01,1,1,5406,-118454400.0,6499
WM03021-C,CIP,S7.3,63.5880949275961,8.0,True,8.79338869331659,8.057250777569001,5.779668340601063,False,CAS,1931-03-01,1,1,1811,-1225670400.0,6500
WM04992-C,CIP,T14.8,47.414173159857455,10.0,True,5.897210054108678,6.35589679368977,3.9931950381835257,False,CAS,1924-08-01,1,1,2991,-1433289600.0,6501
WM05319-C,CIP,S36.7,787.9583694446555,8.0,True,7.760185082380823,8.0210437149317,3.523365217925026,False,CAS,1960-07-01,1,1,3183,-299894400.0,6502
WM08284-P,PVC,H5.11,599.3404823570454,4.0,True,5.997590851920165,8.071673927595446,6.351105334092446,False,PVC,1992-11-01,4,3,5046,720576000.0,6503
WM06426-P,PVC,H10.2,74.16069735570636,14.0,True,6.929870108583302,6.608248359597552,3.2746444757326936,False,PVC,1997-02-01,4,3,3879,854755200.0,6504
WM12535-C,CIP,S9.6,18.01548417993036,10.0,True,5.803363590715023,4.231857800214898,6.568163954032076,False,CAS,1933-06-01,1,1,7672,-1154563200.0,6505
WM11772-A,ACON,S31.6,397.71489514919085,12.0,True,8.014830836804496,2.520540398406393,2.8532685059958163,False,AC,1955-06-01,0,0,7215,-460339200.0,6506
WM09327-C,CIP,H3.1,399.19627578769,4.0,True,7.638191055270687,8.308576193176979,8.118263378655683,False,CAS,1990-01-01,1,1,5729,631152000.0,6507
WM06553-A,ACON,S36.12,144.8528380087082,8.0,False,7.734261375028134,8.877868265837096,2.830835933436448,True,AC,1960-12-01,0,0,3961,-286675200.0,6508
WM06772-C,CIP,S2.8,283.35542221807555,6.0,True,6.49519088105006,7.486627638355,3.453021729152198,False,CAS,1926-08-01,1,1,4103,-1370217600.0,6509
WM13765-D,DUC(G),S32.8,456.41230066153366,12.0,True,6.672926715791369,7.78242826503966,1.908809619014389,False,DIP,1956-08-01,2,2,8429,-423446400.0,6510
WM00938-D,CIP,S49.10,92.8007669774306,16.0,True,6.408924630866421,4.217751531330332,3.8238580248757272,False,CAS,1973-10-01,1,1,589,118281600.0,6511
WM13858-D,DUC(K),S60.3,58.78128218554048,4.0,True,7.121464637533496,4.726475743475225,6.659580528814114,False,DIP,1984-03-01,3,2,8491,446947200.0,6512
WM13298-D,DUC(K),S59.11,195.3784310257469,8.0,True,7.687880636107259,5.745703958816557,3.3357548134734345,False,DIP,1983-11-01,3,2,8106,436492800.0,6513
WM00348-A,ACON,S33.9,190.1828769603744,8.0,True,7.879625921523662,8.178713568582534,8.498371150698672,False,AC,1957-09-01,0,0,228,-389232000.0,6514
WM12014-C,CIP,S20.10,114.2933453808073,6.0,True,7.470632413438133,8.546711118180232,3.420740126164872,False,CAS,1944-10-01,1,1,7362,-796867200.0,6515
WM10237-C,CIP,S28.4,105.2601320482645,6.0,True,6.327746365088381,5.404467639917866,2.386519756739314,False,CAS,1952-04-01,1,1,6318,-560217600.0,6516
WM05356-A,ACON,S18.10,240.6718502379736,14.0,True,7.544870217613348,4.480788396391793,6.069398167077281,False,AC,1942-10-01,0,0,3210,-860025600.0,6517
WM06096-C,CIP,S15.1,194.2521919058636,4.0,True,7.7892895739948225,6.331080153086021,7.227589556499231,False,CAS,1939-01-01,1,1,3666,-978307200.0,6518
WM07674-A,ACON,S20.8,14.102767870994285,6.0,True,6.3572533572582905,8.102569383175906,8.52623477001809,False,AC,1944-08-01,0,0,4677,-802137600.0,6519
WM00945-D,DUC(K),H1.9,21.679416840299385,8.0,False,7.868215679714231,4.413436687267886,2.886308992836237,True,DIP,1988-09-01,3,2,592,589075200.0,6520
WM00132-P,PVC,H6.12,137.38357833901682,4.0,True,5.811550697108794,7.385579150191445,9.282237166929562,False,PVC,1993-12-01,4,3,101,754704000.0,6521
WM00963-C,CIP,S29.7,265.95408049199614,16.0,True,7.145396154098802,7.062274344026628,3.00483934637559,False,CAS,1953-07-01,1,1,602,-520819200.0,6522
